Name,Ticker,"Sub-Sector","Market Cap","Percentage Hold Reco's","No. of analysts with buy reco","Percentage Buy Reco’s","Percentage Sell Reco's","Total no. of analysts","Percentage Upside"
Axis Silver ETF,AXISILVER,"Equity","7.8703070319999995","0","0",,"0",,
Span Divergent Ltd,SDL,,"7.853992186","0","0",,"0",,
ABC Gas (International) Ltd,ABCGAS,"Metals - Copper","7.8309","0","0",,"0",,
Creative Eye Ltd,CREATIVEYE,"Movies & TV Serials","7.8227175","0","0",,"0",,
Glittek Granites Ltd,GLITTEKG,"Building Products - Granite","7.78782","0","0",,"0",,
Goenka Business & Finance Ltd,GBFL,"Diversified Financials","7.7740598","0","0",,"0",,
Kaarya Facilities & Services Ltd,KAARYAFSL,"0","7.760714140000001","0","0",,"0",,
Sri Amarnath Finance Ltd,AMARNATH,"Investment Banking & Brokerage","7.75446","0","0",,"0",,
Mafia Trends Ltd,MAFIA,,"7.75427895","0","0",,"0",,
Sarup Industries Ltd,SARUPINDUS,,"7.740712","0","0",,"0",,
Dhanuka Realty Ltd,DRL,"Real Estate","7.74004","0","0",,"0",,
Vitesse Agro Ltd,VITESSE,"Agro Products","7.722041304","0","0",,"0",,
Shyam Telecom Ltd,SHYAMTEL,"Telecom Equipments","7.71995","0","0",,"0",,
Purshottam Investofin Ltd,PURSHOTTAM,,"7.672245075","0","0",,"0",,
Saboo Brothers Ltd,SABOOBR,,"7.6568272","0","0",,"0",,
Millennium Online Solutions (India) Ltd,MILLENNIUM,"Technology Hardware","7.65298503","0","0",,"0",,
Golkonda Aluminium Extrusions Ltd,GOLKONDA,"Metals - Aluminium","7.614440505","0","0",,"0",,
Peeti Securities Ltd,PEETISEC,"Textiles","7.5908096","0","0",,"0",,
LWS Knitwear Ltd,LWSKNIT,"Textiles","7.5825416","0","0",,"0",,
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","7.57568","0","0",,"0",,
SC Agrotech Ltd,SCAGRO,"Agro Products","7.535715","0","0",,"0",,
Ahmedabad Steel Craft Ltd,AHMDSTE,"Commodities Trading","7.52928","0","0",,"0",,
Vision Cinemas Ltd,VISIONCINE,,"7.50736573","0","0",,"0",,
Arunis Abode Ltd,ARUNIS,,"7.5","0","0",,"0",,
Bothra Metals and Alloys Ltd,BMAL,,"7.4992392","0","0",,"0",,
AVI Products India Ltd,APIL,"Commodities Trading","7.4952588","0","0",,"0",,
Lords Ishwar Hotels Ltd,LORDSHOTL,"Hotels, Resorts & Cruise Lines","7.47","0","0",,"0",,
Southern Infosys Ltd,SOUTHERNIN,"IT Services & Consulting","7.44968","0","0",,"0",,
Jointeca Education Solutions Ltd,JOINTECAED,"Software Services","7.4413679","0","0",,"0",,
Computer Point Ltd,COMPUPN,"IT Services & Consulting","7.4403224","0","0",,"0",,
Bangalore Fort Farms Ltd,BFFL,,"7.43907","0","0",,"0",,
Raunaq Epc International Ltd,RAUNAQEPC,,"7.415312974","0","0",,"0",,
Jolly Merchants Ltd,RGRL,"Agricultural & Farm Machinery","7.41116","0","0",,"0",,
ANS Industries Ltd,ANSINDUS,"Packaged Foods & Meats","7.40448","0","0",,"0",,
Easun Reyrolle Ltd,EASUNREYRL,"Power Transmission & Distribution","7.39059384","0","0",,"0",,
Univa Foods Ltd,UNIVAFOODS,"Hotels, Resorts & Cruise Lines","7.376242","0","0",,"0",,
Shree Ganesh Elastoplast Ltd,SHGANEL,,"7.367178","0","0",,"0",,
Adinath Exim Resources Ltd,ADIEXRE,"Consumer Finance","7.3511082","0","0",,"0",,
Madhusudan Securities Ltd,MADHUSE,"Investment Banking & Brokerage","7.295513593000001","0","0",,"0",,
Sun Retail Ltd,SUNRETAIL,"Agro Products","7.292896","0","0",,"0",,
Yaan Enterprises Ltd,YAANENT,,"7.285","0","0",,"0",,
Trimurthi Ltd,TRIMURTHI,"Health Care Equipment & Supplies","7.2657","0","0",,"0",,
Shukra Jewellery Ltd,SHUKJEW,"Precious Metals, Jewellery & Watches","7.2478752","0","0",,"0",,
Mega Fin (India) Ltd,MEGFI,"Diversified Financials","7.24774629069514","0","0",,"0",,
Kabra Commercial Ltd,KCL,"Commodities Trading","7.2177","0","0",,"0",,
Kkalpana Plastick Limited,KKPLASTICK,"Plastic Products","7.1870955","0","0",,"0",,
Senthil Infotek Ltd,SENINFO,"IT Services & Consulting","7.171","0","0",,"0",,
Shree Salasar Investments Ltd,SALSAIN,"Investment Banking & Brokerage","7.146846","0","0",,"0",,
Jain Marmo Industries Ltd,JAINMARMO,"Building Products - Granite","7.137768","0","0",,"0",,
Uniroyal Marine Exports Ltd,UNRYLMA,"Packaged Foods & Meats","7.12745","0","0",,"0",,
Tarini International Ltd,TARINI,"Renewable Energy","7.122904","0","0",,"0",,
Royal India Corporation Ltd,ROYALIND,"Commodity Chemicals","7.06248","0","0",,"0",,
Longview Tea Co Ltd,LONTE,"Tea & Coffee","7.0447715","0","0",,"0",,
Sellwin Traders Ltd,SELLWIN,"Commodities Trading","7.0274","0","0",,"0",,
Simplex Mills Company Ltd,SIMPLXMIL,"Textiles","7.016219175","0","0",,"0",,
Flora Corporation Ltd,FLORACORP,,"7.013301625","0","0",,"0",,
IGC Industries Ltd,IGCIL,"Textiles","7","0","0",,"0",,
Galaxy Agrico Exports Ltd,GALAGEX,"Industrial Machinery","6.98202072","0","0",,"0",,
Northlink Fiscal and Capital Services Ltd,NORTHLINK,"Construction & Engineering","6.86175","0","0",,"0",,
Alps Industries Ltd,ALPSINDUS,"Textiles","6.8449675","0","0",,"0",,
Quantum Build-Tech Ltd,QUANTBUILD,,"6.842916990000001","0","0",,"0",,
Garodia Chemicals Ltd,GARODCH,"Commodity Chemicals","6.84019","0","0",,"0",,
Kanungo Financiers Ltd,KANUNGO,"0","6.8351500000000005","0","0",,"0",,
Unitech International Ltd,UNITINT,"Commodities Trading","6.8179725","0","0",,"0",,
United Credit Ltd,UNITDCR,,"6.8089577939999995","0","0",,"0",,
Amforge Industries Ltd,AMFORG,"Consumer Finance","6.805151276","0","0",,"0",,
Jonjua Overseas Ltd,JONJUA,,"6.7835539","0","0",,"0",,
Hindustan Bio Sciences Ltd,HINDBIO,"Biotechnology","6.7757788","0","0",,"0",,
Minaxi Textiles Ltd,MINAXI,"Textiles","6.769992","0","0",,"0",,
N D A Securities Ltd,NDASEC,,"6.7624416","0","0",,"0",,
HDFC NiftyY200 Momentum 30 ETF,HDFCMOMENT,"Equity","6.758470765","0","0",,"0",,
DQ Entertainment International Ltd,DQE,"Animation","6.739055","0","0",,"0",,
Heera Ispat Ltd,HEERAISP,"Iron & Steel","6.735806","0","0",,"0",,
Niraj Ispat Industries Ltd,NIRAJISPAT,"Textiles","6.72","0","0",,"0",,
Shaba Chemicals Ltd,SHABCHM,"Diversified Chemicals","6.7003608","0","0",,"0",,
Sharanam Infraproject and Trading Ltd,SIPTL,"Real Estate","6.700134","0","0",,"0",,
Premier Synthetics Ltd,PREMSYN,"Textiles","6.6922924","0","0",,"0",,
Shashwat Furnishing Solutions Ltd,SFSL,,"6.6816","0","0",,"0",,
Padam Cotton Yarns Ltd,PADAMCO,"Textiles","6.680925","0","0",,"0",,
Umiya Tubes Ltd,UMIYA,,"6.674446889","0","0",,"0",,
Santosh Fine Fab Ltd,SANTOSHF,"Textiles","6.661494","0","0",,"0",,
Indo-City Infotech Ltd,INDOCITY,"Diversified Financials","6.656","0","0",,"0",,
RLF Ltd,RLF,"Textiles","6.642607195","0","0",,"0",,
Janus Corporation Ltd,JANUSCORP,,"6.628545","0","0",,"0",,
Duke Offshore Ltd,DUKEOFS,"Oil & Gas - Equipment & Services","6.6141812","0","0",,"0",,
Mini Diamonds (India) Ltd,MINID,"Precious Metals, Jewellery & Watches","6.6028646","0","0",,"0",,
Bijoy Hans Ltd,BIJHANS,"Pharmaceuticals","6.6000462","0","0",,"0",,
Zicom Electronic Security Systems Ltd,ZICOM,"Electronic Equipments","6.5958625600000005","0","0",,"0",,
Ambassador Intra Holdings Ltd,AIHL,"Textiles","6.5861271","0","0",,"0",,
Hira Automobiles Ltd,HIRAUTO,"Four Wheelers","6.52014592","0","0",,"0",,
Sita Enterprises Ltd,SITAENT,"Diversified Financials","6.519","0","0",,"0",,
Moongipa Capital Finance Ltd,MONGIPA,"Consumer Finance","6.5128336","0","0",,"0",,
Seven Hill Industries Ltd,SEVENHILL,"Diversified Financials","6.5016","0","0",,"0",,
TeleCanor Global Ltd,TELECANOR,,"6.492820979999999","0","0",,"0",,
Milestone Global Ltd,MILESTONE,,"6.472575","0","0",,"0",,
Manipal Finance Corp Ltd,MNPLFIN,"Consumer Finance","6.470101892","0","0",,"0",,
Hittco Tools Ltd,HITTCO,"Industrial Machinery","6.46783935","0","0",,"0",,
Technofab Engineering Ltd,TECHNOFAB,"Construction & Engineering","6.45135","0","0",,"0",,
JD Orgochem Ltd,JDORGOCHEM,"Specialty Chemicals","6.4395","0","0",,"0",,
Constronics Infra Ltd,CONSTRONIC,,"6.423255531000001","0","0",,"0",,
Ashish Polyplast Ltd,ASHISHPO,"Building Products - Pipes","6.421275","0","0",,"0",,
Sophia Traexpo Ltd,STRAEXPO,"0","6.4158","0","0",,"0",,
Catvision Ltd,CATVISION,"Communication & Networking","6.380712","0","0",,"0",,
Kumbhat Financial Services Ltd,KUMPFIN,"Diversified Financials","6.3365","0","0",,"0",,
ICICI Prudential Nifty Infrastructure ETF,ICICIINFRA,"Equity","6.324786144","0","0",,"0",,
Genomic Valley Biotech Ltd,GVBL,"Biotechnology","6.322815","0","0",,"0",,
Siddha Ventures Ltd,SIDDHA,"Investment Banking & Brokerage","6.308738","0","0",,"0",,
Universal Office Automation Ltd,UNIOFFICE,"Industrial Machinery","6.30065498","0","0",,"0",,
Devki Leasing and Finance Ltd,AGARWAL,,"6.282184","0","0",,"0",,
Subhash Silk Mills Ltd,SUBSM,"Textiles","6.233535","0","0",,"0",,
Stratmont Industries Ltd,STRATMONT,,"6.22972428","0","0",,"0",,
Krishna Capital and Securities Ltd,KRISHNACAP,"Investment Banking & Brokerage","6.2283648","0","0",,"0",,
Omni AX's Software Ltd,OMNIAX,"Software Services","6.215971999000001","0","0",,"0",,
Gratex Industries Ltd,GRATEXI,"Commodities Trading","6.206166","0","0",,"0",,
Tamil Nadu Steel Tubes Ltd,TNSTLTU,"Building Products - Pipes","6.2061328","0","0",,"0",,
Gemstone Investments Ltd,GEMSI,"Consumer Finance","6.20425","0","0",,"0",,
Mukta Agriculture Ltd,MUKTA,"Commodities Trading","6.2009865060000005","0","0",,"0",,
Alchemist Corporation Ltd,ALCHCORP,,"6.19205958","0","0",,"0",,
Devine Impex Ltd,DEVINE,"Commodities Trading","6.1863978","0","0",,"0",,
Step Two Corporation Ltd,STEP2COR,"Investment Banking & Brokerage","6.1840688","0","0",,"0",,
Haria Apparels Ltd,HARIAAPL,"Textiles","6.1770792","0","0",,"0",,
Motilal Oswal S&P BSE Enhanced Value ETF,MOVALUE,"Equity","6.174690856","0","0",,"0",,
Viaan Industries Ltd,VIAANINDUS,"Commodities Trading","6.1736136","0","0",,"0",,
ADITYA BSL Nifty 200 Momentum 30 ETF,MOMENTUM,"Equity","6.166183576","0","0",,"0",,
Mayukh Dealtrade Ltd,MAYUKH,"Investment Banking & Brokerage","6.1632","0","0",,"0",,
Kandagiri Spinning Millis Ltd,KANDAGIRI,"Textiles","6.1588","0","0",,"0",,
Gowra Leasing and Finance Ltd,GOWRALE,"Consumer Finance","6.1416141","0","0",,"0",,
Nihar Info Global Ltd,NIHARINF,,"6.14057132","0","0",,"0",,
Chemiesynth (Vapi) Ltd,CHEMIESYNT,"Specialty Chemicals","6.14","0","0",,"0",,
Fabino Life Sciences Ltd,FABINO,,"6.1278","0","0",,"0",,
Silver Pearl Hospitality & Luxury Spaces Ltd,SILVERPRL,,"6.12534","0","0",,"0",,
Transwind Infrastructures Ltd,TRANSWIND,"Construction & Engineering","6.120435","0","0",,"0",,
Corporate Merchant Bankers Ltd,CMBL,"Investment Banking & Brokerage","6.0786","0","0",,"0",,
OTCO International Ltd,OTCO,"IT Services & Consulting","6.04314392","0","0",,"0",,
Ganesh Films India Ltd,GFIL,"Movies & TV Serials","6.036421788","0","0",,"0",,
P M Telelinnks Ltd,PMTELELIN,"Commodities Trading","6.02485","0","0",,"0",,
Jattashankar Industries Ltd,JATTAINDUS,"Textiles","5.9883915","0","0",,"0",,
Sanathnagar Enterprises Ltd,SEL,"Real Estate","5.98815","0","0",,"0",,
Fone4 Communications(India) Ltd,FONE4,,"5.98455","0","0",,"0",,
Rander Corp Ltd,RANDER,"Real Estate","5.983445","0","0",,"0",,
C & C Constructions Ltd,CANDC,"Construction & Engineering","5.979637275","0","0",,"0",,
Modella Woollens Ltd,MODWOOL,"Textiles","5.97779","0","0",,"0",,
Perfect-Octave Media Projects Ltd,OCTAVE,,"5.9684172","0","0",,"0",,
Rajath Finance Ltd,RAJATH,"Diversified Financials","5.916","0","0",,"0",,
Relic Technologies Ltd,RELICTEC,"Diversified Financials","5.904","0","0",,"0",,
Decorous Investment and Trading Co Ltd,DITCO,"Real Estate","5.8995","0","0",,"0",,
Citi Port Financial Services Ltd,CITIPOR,"Diversified Financials","5.89","0","0",,"0",,
Shree Precoated Steels Ltd,SPSL,"Real Estate","5.886940644","0","0",,"0",,
Panache Innovations Ltd,PANABYTE,"Commodities Trading","5.85187","0","0",,"0",,
Nagarjuna Agri Tech Ltd,NAGTECH,"Agro Products","5.8463184","0","0",,"0",,
Ramgopal Polytex Ltd,RAMGOPOLY,"Commodities Trading","5.8","0","0",,"0",,
Bazel International Ltd,BAZELINTER,"Investment Banking & Brokerage","5.7520245","0","0",,"0",,
Yogi Infra Projects Ltd,YOGISUNG,"Construction & Engineering","5.727572","0","0",,"0",,
Motilal Oswal S&P BSE Quality ETF,MOQUALITY,"Equity","5.722810688","0","0",,"0",,
Motilal Oswal S&P BSE Healthcare ETF,MOHEALTH,"Equity","5.7107817","0","0",,"0",,
S K S Textiles Ltd,SKSTEXTILE,"Textiles","5.687717565","0","0",,"0",,
Typhoon Financial Services Ltd,TFSL,"Diversified Financials","5.686137","0","0",,"0",,
AVI Polymers Ltd,AVI,"Commodities Trading","5.686073","0","0",,"0",,
Ushakiran Finance Ltd,USHAKIRA,"Diversified Financials","5.6818685","0","0",,"0",,
Quantum Digital Vision (India) Ltd,QUANTDIA,"Construction & Engineering","5.67545","0","0",,"0",,
Rajputana Investment & Finance Ltd,RAJPUTANA,"Investment Banking & Brokerage","5.6672","0","0",,"0",,
SDC Techmedia Ltd,SDC,"Movies & TV Serials","5.648475","0","0",,"0",,
HDFC Nifty100 Low Volatility 30 ETF,HDFCLOWVOL,"Equity","5.647267751999999","0","0",,"0",,
Flora Textiles Ltd,FLORATX,"Textiles","5.64","0","0",,"0",,
UTL Industries Ltd,UTLINDS,"Iron & Steel","5.60235","0","0",,"0",,
Vaghani Techno Build Ltd,VAGHANI,"Real Estate","5.60106","0","0",,"0",,
Gagan Gases Ltd,GAGAN,"Oil & Gas - Storage & Transportation","5.5803475","0","0",,"0",,
Modern Shares and Stockbrokers Ltd,MODRNSH,"Investment Banking & Brokerage","5.57499975","0","0",,"0",,
Incon Engineers Ltd,INCON,"Industrial Machinery","5.5733048","0","0",,"0",,
Pradip Overseas Ltd,PRADIP,"Textiles","5.570621045",,"0",,,,
BKM Industries Ltd,BKMINDST,"Packaging","5.57039425","0","0",,"0",,
Aris International Ltd,ARISINT,"IT Services & Consulting","5.5665","0","0",,"0",,
F G P Ltd,FGP,"Business Support Services","5.5311987149999995","0","0",,"0",,
Hasti Finance Ltd,HASTIFIN,,"5.5282623","0","0",,"0",,
Golden Carpets Ltd,GOLCA,"Textiles","5.51663515","0","0",,"0",,
Transpact Enterprises Ltd,TRANSPACT,"Health Care Equipment & Supplies","5.491566","0","0",,"0",,
RCI Industries & Technologies Ltd,RCIIND,"Metals - Copper","5.48674525","0","0",,"0",,
Milestone Furniture Ltd,MILEFUR,"Business Support Services","5.48523","0","0",,"0",,
Oswal Overseas Ltd,OSWALOR,"Sugar","5.4789704","0","0",,"0",,
Coral Newsprints Ltd,CORNE,"Paper Products","5.456916","0","0",,"0",,
Omnipotent Industries Ltd,OMNIPOTENT,,"5.445","0","0",,"0",,
Nexus Surgical and Medicare Ltd,NEXUSSURGL,,"5.4445405","0","0",,"0",,
GCM Capital Advisors Ltd,GCMCAPI,"Investment Banking & Brokerage","5.4208","0","0",,"0",,
Miven Machine Tools Ltd,MIVENMACH,"Industrial Machinery","5.412307","0","0",,"0",,
Kotak Nifty MNC ETF,KOTAKMNC,"Equity","5.40821454","0","0",,"0",,
Wherrelz IT Solutions Ltd,WITS,,"5.4057","0","0",,"0",,
KMF Builders and Developers Ltd,KMFBLDR,"Real Estate","5.396626","0","0",,"0",,
First Custodian Fund (India) Ltd,1STCUS,"Investment Banking & Brokerage","5.394","0","0",,"0",,
Perfect Infraengineers Ltd,PERFECT,"Home Electronics & Appliances","5.3922","0","0",,"0",,
MFS Intercorp Ltd,MFSINTRCRP,"Iron & Steel","5.3801756","0","0",,"0",,
Arihant's Securities Ltd,ARISE,"Diversified Financials","5.37","0","0",,"0",,
Kotak Nifty India Consumption ETF,KOTAKCONS,"Equity","5.369101517","0","0",,"0",,
CHD Chemicals Ltd,CHDCHEM,"Commodities Trading","5.3578124","0","0",,"0",,
Super Bakers Ltd,SUPERBAK,"Packaged Foods & Meats","5.3542752","0","0",,"0",,
Unjha Formulations Ltd,UNJHAFOR,"FMCG - Personal Products","5.331795","0","0",,"0",,
Haria Exports Ltd,HARIAEXPO,"Commodities Trading","5.32455","0","0",,"0",,
Agio Paper & Industries Ltd,AGIOPAPER,"Paper Products","5.321382","0","0",,"0",,
Khandelwal Extractions Ltd,ZKHANDEN,"Packaged Foods & Meats","5.3165254","0","0",,"0",,
ADITYA BSL Nifty 200 Quality 30 ETF,NIFTYQLITY,"Equity","5.3081630099999995","0","0",,"0",,
SBL Infratech Ltd,SBLI,,"5.28542405","0","0",,"0",,
Enterprise International Ltd,ENTRINT,"Textiles","5.2797574","0","0",,"0",,
Atharv Enterprises Ltd,ATHARVENT,"Commodities Trading","5.27","0","0",,"0",,
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,"Pharmaceuticals","5.269719","0","0",,"0",,
Blue Chip India Ltd,BLUECHIP,"Asset Management","5.2539123","0","0",,"0",,
First Fintec Ltd,FIRSTFIN,,"5.24298852","0","0",,"0",,
Thirani Projects Ltd,TPROJECT,"Investment Banking & Brokerage","5.235134625","0","0",,"0",,
Vas Infrastructure Ltd (cn),VASINFRA,,"5.2347724","0","0",,"0",,
Amanaya Ventures Ltd,AMANAYA,,"5.215905","0","0",,"0",,
Unishire Urban Infra Ltd,UNISHIRE,,"5.1883605","0","0",,"0",,
Looks Health Services Ltd,LOOKS,"Health Care Equipment & Supplies","5.187","0","0",,"0",,
Brawn Biotech Ltd,BRAWN,,"5.1725172","0","0",,"0",,
Progrex Ventures Ltd,PROGREXV,"Packaged Foods & Meats","5.172314","0","0",,"0",,
Navoday Enterprises Ltd,NAVODAYENT,,"5.16436","0","0",,"0",,
Neelkanth Rock-Minerals Ltd,NEELKAN,"Building Products - Granite","5.1597051","0","0",,"0",,
Olympic Oil Industries Ltd,OLYOI,"Paper Products","5.1372","0","0",,"0",,
KOBO Biotech Ltd,KOBO,,"5.122375","0","0",,"0",,
Interactive Financial Services Ltd,IFINSER,"Investment Banking & Brokerage","5.12227","0","0",,"0",,
Asia Capital Ltd,ASIACAP,"Investment Banking & Brokerage","5.11726","0","0",,"0",,
S G N Telecoms Ltd,SGNTE,"Electrical Components & Equipments","5.0910237","0","0",,"0",,
Sujana Universal Industries Ltd,SUJANAUNI,"Iron & Steel","5.06523216",,"0",,,,
Raghunath International Ltd,RAGHUNAT,"Real Estate","5.0652026","0","0",,"0",,
K Z Leasing and Finance Ltd,KZLFIN,"Consumer Finance","5.0575156","0","0",,"0",,
Pushpanjali Realms and Infratech Ltd,PUSHPREALM,"Real Estate","5.055555",,,,,,
Ace Engitech Ltd,ACEENGITEC,,"5.037685","0","0",,"0",,
Aravali Securities and Finance Ltd,ARAVALIS,"Investment Banking & Brokerage","5.0007705","0","0",,"0",,
Lakshmi Precision Screws Ltd,LAKPRE,"Industrial Machinery","4.978458485","0","0",,"0",,
Shree Rajasthan Syntex Ltd,SHRAJSYNQ,"Textiles","4.973935263","0","0",,"0",,
NB Footwear Ltd,NBFOOT,"Apparel & Accessories","4.968","0","0",,"0",,
Sybly Industries Ltd,SYBLY,"Textiles","4.9629059259999995","0","0",,"0",,
Ashram Online Com Ltd,ASHRAM,"Retail - Online","4.92","0","0",,"0",,
Organic Coatings Ltd,ORGCOAT,"Specialty Chemicals","4.911744","0","0",,"0",,
Fraser and Co Ltd,FRASER,,"4.8965409","0","0",,"0",,
Voltaire Leasing and Finance Ltd,VOLLF,,"4.896302","0","0",,"0",,
Chemo Pharma Laboratories Ltd,CHEMOPH,"Pharmaceuticals","4.8825","0","0",,"0",,
Adline Chem Lab Ltd,ADLINE,,"4.87305","0","0",,"0",,
Innocorp Ltd,INNOCORP,"Plastic Products","4.8283712","0","0",,"0",,
Mayur Floorings Ltd,MAYURFL,"Building Products - Granite","4.81764","0","0",,"0",,
Jayatma Enterprises Ltd,JAYATMA,"Business Support Services","4.8","0","0",,"0",,
Gretex Industries Ltd,GRETEX,"Apparel & Accessories","4.79094","0","0",,"0",,
Parker Agro Chem Exports Ltd,PARKERAC,,"4.788558","0","0",,"0",,
Shantai Industries Ltd,SHANTAI,,"4.7775","0","0",,"0",,
Swagtam Trading and Services Ltd,SWAGTAM,"Real Estate","4.762","0","0",,"0",,
Neo Infracon Ltd,NEOINFRA,"Real Estate","4.749586","0","0",,"0",,
Datiware Maritime Infra Ltd,DATIWARE,,"4.74","0","0",,"0",,
Shyama Infosys Ltd,SHYAMAINFO,"IT Services & Consulting","4.730268","0","0",,"0",,
Jik Industries Ltd,JIKIND,"Housewares","4.721661815","0","0",,"0",,
Sri Adhikari Brothers Television Network Ltd,SABTN,"TV Channels & Broadcasters","4.7175075","0","0",,"0",,
Space Incubatrics Technologies Ltd,SPACEINCUBA,"IT Services & Consulting","4.67223876","0","0",,"0",,
Tavernier Resources Ltd,TAVERNIER,"Precious Metals, Jewellery & Watches","4.66362","0","0",,"0",,
Clio Infotech Ltd,CLIOINFO,"Consumer Finance","4.624599","0","0",,"0",,
Bansisons Tea Industries Ltd,BANSTEA,"Tea & Coffee","4.6209","0","0",,"0",,
CDG Petchem Ltd,CDG,,"4.61625","0","0",,"0",,
Garware Marine Industries Ltd,GARWAMAR,"Shipbuilding","4.6129472","0","0",,"0",,
Aditya Ispat Ltd,ADITYA,"Iron & Steel","4.601","0","0",,"0",,
Innovative Tyres & Tubes Ltd,INNOVATIVE,"Tires & Rubber","4.587848054999999","0","0",,"0",,
Franklin Industries Ltd,FRANKLININD,"Investment Banking & Brokerage","4.587435","0","0",,"0",,
G K Consultants Ltd,GKCONS,"Diversified Financials","4.5522126","0","0",,"0",,
New Light Apparels Ltd,NEWLIGHT,,"4.54399987","0","0",,"0",,
Servoteach Industries Ltd,SERVOTEACH,"Industrial Machinery","4.537995","0","0",,"0",,
Kiran Print Pack Ltd,KIRANPR,"Stationery","4.5276245","0","0",,"0",,
Infra Industries Ltd,INFRAIND,"Plastic Products","4.4454433","0","0",,"0",,
Mahesh Developers Ltd,MAHESH,,"4.430184","0","0",,"0",,
Ind Renewable Energy Ltd,INDRENEW,"Renewable Energy Equipment & Services","4.4199456","0","0",,"0",,
Sungold Capital Ltd,SUNGOLD,"Diversified Financials","4.4168364","0","0",,"0",,
Gujarat Cotex Ltd,GUJCOTEX,"Textiles","4.41564","0","0",,"0",,
Kuberan Global Edu Solutions Ltd,KGES,,"4.41319292","0","0",,"0",,
EPIC Energy Ltd,EPIC,"Electrical Components & Equipments","4.399015","0","0",,"0",,
Hiliks Technologies Ltd,HILIKS,,"4.398414","0","0",,"0",,
Worldwide Aluminium Ltd,WWALUM,,"4.370779","0","0",,"0",,
Amerise Biosciences Ltd,AMERISE,,"4.360554","0","0",,"0",,
52 Weeks Entertainment Ltd,SHAQUAK,"Movies & TV Serials","4.36","0","0",,"0",,
Containerway International Ltd,CONTAINER,"Logistics","4.347238","0","0",,"0",,
Aarcon Facilities Ltd,RBGUPTA,"Real Estate","4.34484","0","0",,"0",,
Sikozy Realtors Ltd,SIKOZY,"Real Estate","4.324551","0","0",,"0",,
Shangar Decor Ltd,SHANGAR,"Home Furnishing","4.3208612","0","0",,"0",,
SW Investments Ltd,SW1,"Consumer Finance","4.32","0","0",,"0",,
Starlit Power Systems Ltd,STARLIT,"Batteries","4.317827514","0","0",,"0",,
Woodsvilla Ltd,WOODSVILA,"Hotels, Resorts & Cruise Lines","4.312038","0","0",,"0",,
Dhanvantri Jeevan Rekha Ltd,ZDHJERK,"Hospitals & Diagnostic Centres","4.3074184","0","0",,"0",,
Vasa Retail and Overseas Ltd,VASA,"Textiles","4.28467325","0","0",,"0",,
Mathew Easow Research Securities Ltd,MATHEWE,,"4.2826","0","0",,"0",,
Simplex Papers Ltd,SIMPLXPAP,"Paper Products","4.26889122","0","0",,"0",,
VB Industries Ltd,VBIND,"Diversified Financials","4.26008375","0","0",,"0",,
Ganga Pharmaceuticals Ltd,GANGAPHARM,"Pharmaceuticals","4.22396","0","0",,"0",,
Starlite Components Ltd,STARLITE,"Electrical Components & Equipments","4.2237","0","0",,"0",,
Shricon Industries Ltd,SHRICON,"Real Estate","4.19864","0","0",,"0",,
V B Desai Financial Services Ltd,VBDESAI,"Investment Banking & Brokerage","4.19735403","0","0",,"0",,
JMG Corp Ltd,JMGCORP,"IT Services & Consulting","4.1684211","0","0",,"0",,
Jagsonpal Finance and Leasing Ltd,JAGSONFI,"Investment Banking & Brokerage","4.1638028","0","0",,"0",,
Explicit Finance Ltd,EXPLICITFIN,"Investment Banking & Brokerage","4.1611524","0","0",,"0",,
Multipurpose Trading and Agencies Ltd,ZMULTIPU,"Specialized Finance","4.158","0","0",,"0",,
Crimson Metal Engineering Company Ltd,CRIMSON,"Iron & Steel","4.144801752","0","0",,"0",,
HB Leasing and Finance Co Ltd,HBLEAS,"Diversified Financials","4.137461394","0","0",,"0",,
Sunraj Diamond Exports Ltd,SUNRAJDI,"Precious Metals, Jewellery & Watches","4.13106","0","0",,"0",,
J J Finance Corporation Ltd,JJFINCOR,"Diversified Financials","4.089","0","0",,"0",,
Rajkot Investment Trust Ltd,RAJKOTINV,"Investment Banking & Brokerage","4.076","0","0",,"0",,
Chamak Holdings Ltd,CHAMAK,"Plastic Products","4.05625","0","0",,"0",,
Ceenik Exports (India) Ltd,CEENIK,"Textiles","4.04345","0","0",,"0",,
Polytex India Ltd,POLYTEX,"Diversified Financials","4.0365","0","0",,"0",,
Rama Petrochemicals Ltd,RAMAPETRO,,"3.9679026","0","0",,"0",,
Mahaveer Infoway Ltd,MINFY,"IT Services & Consulting","3.96648","0","0",,"0",,
Virtualsoft Systems Ltd,VIRTUALS,"Telecom Infrastructure","3.9336832","0","0",,"0",,
Sudal Industries Ltd,SUDAI,,"3.927046994","0","0",,"0",,
CKP Leisure Ltd,CKPLEISURE,"Hotels, Resorts & Cruise Lines","3.901932","0","0",,"0",,
Nippon India ETF Shariah BeES,SHARIABEES,"Equity","3.899409808","0","0",,"0",,
Pankaj Piyush Trade and Investment Ltd,PANKAJPIYUS,"Investment Banking & Brokerage","3.88","0","0",,"0",,
Tci Finance Ltd,TCIFINANCE,"Diversified Financials","3.8617479","0","0",,"0",,
Epsom Properties Ltd,EPSOMPRO,"Real Estate","3.8605504","0","0",,"0",,
